Гремлин-2;https://litnet.com/ru/book/gremlin-2-b360147;119            RUB;Николай Бауэр (Лиходей);https://litnet.com/ru/nikolai-bauer-lihodei-u42010
Победитель по жизни 5. Водный мир.;https://litnet.com/ru/book/pobeditel-po-zhizni-5-vodnyi-mir-b360182;129            RUB;Иван Ост (Chaki);https://litnet.com/ru/ivan-ost-chaki-u7556965
Разлом;https://litnet.com/ru/book/razlom-b362950;Бесплатно;Алина Островская;https://litnet.com/ru/alina-ostrovskaya-u6941792
Аддон 2.0;https://litnet.com/ru/book/addon-20-b364028;149            RUB;Владимир Кретов;https://litnet.com/ru/vladimir-kretov-u4224360
Доктор Хаос 2;https://litnet.com/ru/book/doktor-xaos-2-b365037;179            RUB;Алекс Платт;https://litnet.com/ru/aleks-platt-u6245037
Легенда 8, Турнир;https://litnet.com/ru/book/legenda-8-turnir-b368933;149            RUB;Владимир Кретов;https://litnet.com/ru/vladimir-kretov-u4224360
Турнир;https://litnet.com/ru/book/turnir-b369263;Бесплатно;Сергей Панченко;https://litnet.com/ru/sergei-panchenko-u90239
Сорвиголова;https://litnet.com/ru/book/sorvigolova-b369547;149            RUB;Дженерал Дим;https://litnet.com/ru/dzheneral-dim-u6020384
Эра подземелий 10;https://litnet.com/ru/book/era-podzemelii-10-b372903;119            RUB;Ткачев Сергей;https://litnet.com/ru/tkachev-sergei-u121047
Вольный наёмник;https://litnet.com/ru/book/volnyi-naemnik-b373352;Бесплатно;Cat of West;https://litnet.com/ru/cat-of-west-u8760633
Мир грёз #3. Режим Medium;https://litnet.com/ru/book/mir-grez-3-rezhim-medium-b373684;129            RUB;Макс Добрый;https://litnet.com/ru/maks-dobryi-u364125
Цербер. Душегуб;https://litnet.com/ru/book/cerber-dushegub-b374582;119            RUB;Влад Туманов;https://litnet.com/ru/vlad-tumanov-u2989117
Я стираю свою тень - 4;https://litnet.com/ru/book/ya-stirayu-svoyu-ten-4-b376061;99            RUB;Сергей Панченко;https://litnet.com/ru/sergei-panchenko-u90239
Князь мертвецов;https://litnet.com/ru/book/knyaz-mertvecov-b377926;139            RUB;Илона Волынская, Кирилл Кащеев;https://litnet.com/ru/ilona-volynskaya-kirill-kashcheev-u1212728
Гремлин - 3;https://litnet.com/ru/book/gremlin-3-b379870;119            RUB;Николай Бауэр (Лиходей);https://litnet.com/ru/nikolai-bauer-lihodei-u42010
Иные Миры. Свой среди чужих. Том 2;https://litnet.com/ru/book/inye-miry-svoi-sredi-chuzhih-tom-2-b380189;Бесплатно;Nivh;https://litnet.com/ru/nivh-u2492846
Гаптика. Побочный эффект.;https://litnet.com/ru/book/gaptika-pobochnyi-effekt-b382702;Бесплатно;Сергей Яков;https://litnet.com/ru/sergei-yakov-u6334910
Выживальщики. Конец игры;https://litnet.com/ru/book/vyzhivalshchiki-konec-igry-b383139;Бесплатно;Андрей Царёв;https://litnet.com/ru/andrei-carev-u9656834
Не сдохнут только одиночки;https://litnet.com/ru/book/ne-sdohnut-tolko-odinochki-b384192;Бесплатно;Екатерина Крапивенцева;https://litnet.com/ru/ekaterina-krapivenceva-u9779500
Эра подземелий 11;https://litnet.com/ru/book/era-podzemelii-11-b384872;119            RUB;Ткачев Сергей;https://litnet.com/ru/tkachev-sergei-u121047
Творец;https://litnet.com/ru/book/tvorec-b385871;Бесплатно;Николай Бауэр (Лиходей);https://litnet.com/ru/nikolai-bauer-lihodei-u42010
Непопулярный игрок 3: Тайна Звездного Храма;https://litnet.com/ru/book/nepopulyarnyi-igrok-3-taina-zvezdnogo-xrama-b386373;139            RUB;Александр Светлый;https://litnet.com/ru/aleksandr-svetlyi-u3347531
"Позывной ""Леший"". Оружие возмездия";https://litnet.com/ru/book/pozyvnoi-leshii-oruzhie-vozmezdiya-b387207;119            RUB;Говда Олег Иосифович;https://litnet.com/ru/govda-oleg-iosifovich-u9591992
Провал. Том 10. По краю Бездны.;https://litnet.com/ru/book/proval-tom-10-po-krayu-bezdny-b388484;119            RUB;Алексей Русаков (Dgipei);https://litnet.com/ru/aleksei-rusakov-dgipei-u1648979
Эра подземелий 12;https://litnet.com/ru/book/era-podzemelii-12-b394581;119            RUB;Ткачев Сергей;https://litnet.com/ru/tkachev-sergei-u121047
Князь мертвецов-2;https://litnet.com/ru/book/knyaz-mertvecov-2-b396217;159            RUB;Илона Волынская, Кирилл Кащеев;https://litnet.com/ru/ilona-volynskaya-kirill-kashcheev-u1212728
Сезон колдовства;https://litnet.com/ru/book/sezon-koldovstva-b414;Бесплатно;Konstantin Normaer;https://litnet.com/ru/konstantin-normaer-u1860
Нечего бояться;https://litnet.com/ru/book/nechego-boyatsya-b3762;Бесплатно;Татьяна Зингер;https://litnet.com/ru/tatyana-zinger-u12206
Попадос;https://litnet.com/ru/book/popados-b6830;Бесплатно;Sunmen;https://litnet.com/ru/sunmen-u9309
Шахматы богов - Башня;https://litnet.com/ru/book/shahmaty-bogov-bashnya-b13974;Бесплатно;Ткачев Сергей;https://litnet.com/ru/tkachev-sergei-u121047
Игра миров. Книга 1.Подключение;https://litnet.com/ru/book/igra-mirov-kniga-1podklyuchenie-b14865;Бесплатно;Куропятник Максим;https://litnet.com/ru/kuropyatnik-maksim-u9848
Жестокая игра (книга 1) Рождение;https://litnet.com/ru/book/zhestokaya-igra-kniga-1-rozhdenie-b20537;Бесплатно;Павел Коршунов;https://litnet.com/ru/pavel-korshunov-u199181
Стажер;https://litnet.com/ru/book/stazher-b27232;Бесплатно;Igor  Vlasov;https://litnet.com/ru/igor-vlasov-u274978
Феникс обретает крылья;https://litnet.com/ru/book/feniks-obretaet-krylya-b27631;Бесплатно;Таня Гуркало;https://litnet.com/ru/tanya-gurkalo-u128164
Серия: S.T.A.L.K.E.R. Гробовщик ;https://litnet.com/ru/book/seriya-stalker-grobovshchik-b28827;Бесплатно;Горан;https://litnet.com/ru/goran-u64067
Девятый;https://litnet.com/ru/book/devyatyi-b32646;Бесплатно;Алексей Зайцев;https://litnet.com/ru/aleksei-zaicev-u317916
Гонки на выживание;https://litnet.com/ru/book/gonki-na-vyzhivanie-b44148;Бесплатно;Таня Гуркало;https://litnet.com/ru/tanya-gurkalo-u128164
Преторианец. Жестокие звезды. Книга 2;https://litnet.com/ru/book/pretorianec-zhestokie-zvezdy-kniga-2-b45513;Бесплатно;Aivengo;https://litnet.com/ru/aivengo-u461294
Гронтхейм;https://litnet.com/ru/book/grontheim-b47139;Бесплатно;Алексей Анонимов;https://litnet.com/ru/aleksei-anonimov-u5261
Преторианец. Изгой. Книга 4;https://litnet.com/ru/book/pretorianec-izgoi-kniga-4-b52365;Бесплатно;Aivengo;https://litnet.com/ru/aivengo-u461294
Хроники симбионта 3. Силайна.;https://litnet.com/ru/book/xroniki-simbionta-3-silaina-b57186;Бесплатно;Гарик Шима;https://litnet.com/ru/garik-shima-u28519
Пепельный мир. Второй уровень;https://litnet.com/ru/book/pepelnyi-mir-vtoroi-uroven-b73482;Бесплатно;Илья Ветров;https://litnet.com/ru/ilya-vetrov-u6316
Арсанты. Дети богов.;https://litnet.com/ru/book/arsanty-deti-bogov-b106145;Бесплатно;Антон Фарутин;https://litnet.com/ru/anton-farutin-u329576
 S-T-I-K-S. Изгой.;https://litnet.com/ru/book/s-t-i-k-s-izgoi-b132471;Бесплатно;николай дмитрук;https://litnet.com/ru/nikolai-dmitruk-u1022428
Лиходей - Бросить вызов Богу;https://litnet.com/ru/book/lihodei-brosit-vyzov-bogu-b188157;Бесплатно;Николай Бауэр (Лиходей);https://litnet.com/ru/nikolai-bauer-lihodei-u42010
Эра подземелий;https://litnet.com/ru/book/era-podzemelii-b203043;134.1            RUB;Ткачев Сергей;https://litnet.com/ru/tkachev-sergei-u121047
"Мультикласс ""Слияние"" (1)";https://litnet.com/ru/book/multiklass-sliyanie-1-b206024;Бесплатно;Александр Кутищев;https://litnet.com/ru/aleksandr-kutishchev-u365204
Капитаны;https://litnet.com/ru/book/kapitany-b233012;Бесплатно;Геннадий Терещенко;https://litnet.com/ru/gennadii-tereshchenko-u69265
Огребенцы 4: Точка невозврата;https://litnet.com/ru/book/ogrebency-4-tochka-nevozvrata-b241142;Бесплатно;Денис Петриков;https://litnet.com/ru/denis-petrikov-u195854
Голубая кровь;https://litnet.com/ru/book/golubaya-krov-b242976;Бесплатно;Татьяна Гордиенко (Tanya Gord);https://litnet.com/ru/tatyana-gordienko-tanya-gord-u5650678
Петля времени;https://litnet.com/ru/book/petlya-vremeni-b248157;Бесплатно;Татьяна Гордиенко (Tanya Gord);https://litnet.com/ru/tatyana-gordienko-tanya-gord-u5650678
Эра подземелий 3;https://litnet.com/ru/book/era-podzemelii-3-b250269;119            RUB;Ткачев Сергей;https://litnet.com/ru/tkachev-sergei-u121047
Крепость.;https://litnet.com/ru/book/krepost-b255872;Бесплатно;Alice Gerber;https://litnet.com/ru/alice-gerber-u153135
Долина смертных теней;https://litnet.com/ru/book/dolina-smertnyh-tenei-b257767;Бесплатно;Владимир Пекальчук (Влад Пек);https://litnet.com/ru/vladimir-pekalchuk-vlad-pek-u265768
Падальщик 4. Единство;https://litnet.com/ru/book/padalshchik-4-edinstvo-b271594;149            RUB;Тим Мух;https://litnet.com/ru/tim-muh-u401152
Мир Семи Звёзд;https://litnet.com/ru/book/mir-semi-zvezd-b275567;Бесплатно;Татьяна Гордиенко (Tanya Gord);https://litnet.com/ru/tatyana-gordienko-tanya-gord-u5650678
Праматерь: Перерождение наемницы;https://litnet.com/ru/book/pramater-pererozhdenie-naemnicy-b276652;Бесплатно;Dark Hope;https://litnet.com/ru/dark-hope-u486260
Виртуальный боец;https://litnet.com/ru/book/virtualnyi-boec-b309776;Бесплатно;Андрей Ефремов;https://litnet.com/ru/andrei-efremov-u524675
Сердце Армы. Стремление скрыться.;https://litnet.com/ru/book/serdce-army-stremlenie-skrytsya-b316188;Бесплатно;Татьяна Гордиенко (Tanya Gord);https://litnet.com/ru/tatyana-gordienko-tanya-gord-u5650678
